window_id,video_id,split,label,target,source_video_path,video_start_time_seconds,video_end_time_seconds,window_start_time_seconds,window_end_time_seconds,window_index,window_start_position,window_size,frame_dir,pose_json,frame_names,frame_indices,frame_timestamps_seconds,frame_paths,pose_detected_count
adl_10_cam0_w0009,adl_10_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-10/cam0/adl-10-cam0.mp4,0.0,10.0,6.0,6.6667,9,18,3,data/frame_splits/train/no_fall/adl_10_cam0,data/pose_splits/train/no_fall/adl_10_cam0.json,frame_000180.jpg|frame_000190.jpg|frame_000200.jpg,180|190|200,6.0|6.3333|6.6667,data/frame_splits/train/no_fall/adl_10_cam0/frame_000180.jpg|data/frame_splits/train/no_fall/adl_10_cam0/frame_000190.jpg|data/frame_splits/train/no_fall/adl_10_cam0/frame_000200.jpg,3
adl_10_cam0_w0010,adl_10_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-10/cam0/adl-10-cam0.mp4,0.0,10.0,6.6667,7.3333,10,20,3,data/frame_splits/train/no_fall/adl_10_cam0,data/pose_splits/train/no_fall/adl_10_cam0.json,frame_000200.jpg|frame_000210.jpg|frame_000220.jpg,200|210|220,6.6667|7.0|7.3333,data/frame_splits/train/no_fall/adl_10_cam0/frame_000200.jpg|data/frame_splits/train/no_fall/adl_10_cam0/frame_000210.jpg|data/frame_splits/train/no_fall/adl_10_cam0/frame_000220.jpg,3
adl_10_cam0_w0011,adl_10_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-10/cam0/adl-10-cam0.mp4,0.0,10.0,7.3333,8.0,11,22,3,data/frame_splits/train/no_fall/adl_10_cam0,data/pose_splits/train/no_fall/adl_10_cam0.json,frame_000220.jpg|frame_000230.jpg|frame_000240.jpg,220|230|240,7.3333|7.6667|8.0,data/frame_splits/train/no_fall/adl_10_cam0/frame_000220.jpg|data/frame_splits/train/no_fall/adl_10_cam0/frame_000230.jpg|data/frame_splits/train/no_fall/adl_10_cam0/frame_000240.jpg,2
adl_10_cam0_w0012,adl_10_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-10/cam0/adl-10-cam0.mp4,0.0,10.0,8.0,8.6667,12,24,3,data/frame_splits/train/no_fall/adl_10_cam0,data/pose_splits/train/no_fall/adl_10_cam0.json,frame_000240.jpg|frame_000250.jpg|frame_000260.jpg,240|250|260,8.0|8.3333|8.6667,data/frame_splits/train/no_fall/adl_10_cam0/frame_000240.jpg|data/frame_splits/train/no_fall/adl_10_cam0/frame_000250.jpg|data/frame_splits/train/no_fall/adl_10_cam0/frame_000260.jpg,1
adl_10_cam0_w0013,adl_10_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-10/cam0/adl-10-cam0.mp4,0.0,10.0,8.6667,9.3333,13,26,3,data/frame_splits/train/no_fall/adl_10_cam0,data/pose_splits/train/no_fall/adl_10_cam0.json,frame_000260.jpg|frame_000270.jpg|frame_000280.jpg,260|270|280,8.6667|9.0|9.3333,data/frame_splits/train/no_fall/adl_10_cam0/frame_000260.jpg|data/frame_splits/train/no_fall/adl_10_cam0/frame_000270.jpg|data/frame_splits/train/no_fall/adl_10_cam0/frame_000280.jpg,3
adl_11_cam0_w0000,adl_11_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-11/cam0/adl-11-cam0.mp4,0.0,10.0,0.0,0.6667,0,0,3,data/frame_splits/train/no_fall/adl_11_cam0,data/pose_splits/train/no_fall/adl_11_cam0.json,frame_000000.jpg|frame_000010.jpg|frame_000020.jpg,0|10|20,0.0|0.3333|0.6667,data/frame_splits/train/no_fall/adl_11_cam0/frame_000000.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000010.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000020.jpg,0
adl_11_cam0_w0001,adl_11_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-11/cam0/adl-11-cam0.mp4,0.0,10.0,0.6667,1.3333,1,2,3,data/frame_splits/train/no_fall/adl_11_cam0,data/pose_splits/train/no_fall/adl_11_cam0.json,frame_000020.jpg|frame_000030.jpg|frame_000040.jpg,20|30|40,0.6667|1.0|1.3333,data/frame_splits/train/no_fall/adl_11_cam0/frame_000020.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000030.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000040.jpg,0
adl_11_cam0_w0002,adl_11_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-11/cam0/adl-11-cam0.mp4,0.0,10.0,1.3333,2.0,2,4,3,data/frame_splits/train/no_fall/adl_11_cam0,data/pose_splits/train/no_fall/adl_11_cam0.json,frame_000040.jpg|frame_000050.jpg|frame_000060.jpg,40|50|60,1.3333|1.6667|2.0,data/frame_splits/train/no_fall/adl_11_cam0/frame_000040.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000050.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000060.jpg,0
adl_11_cam0_w0003,adl_11_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-11/cam0/adl-11-cam0.mp4,0.0,10.0,2.0,2.6667,3,6,3,data/frame_splits/train/no_fall/adl_11_cam0,data/pose_splits/train/no_fall/adl_11_cam0.json,frame_000060.jpg|frame_000070.jpg|frame_000080.jpg,60|70|80,2.0|2.3333|2.6667,data/frame_splits/train/no_fall/adl_11_cam0/frame_000060.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000070.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000080.jpg,2
adl_11_cam0_w0004,adl_11_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-11/cam0/adl-11-cam0.mp4,0.0,10.0,2.6667,3.3333,4,8,3,data/frame_splits/train/no_fall/adl_11_cam0,data/pose_splits/train/no_fall/adl_11_cam0.json,frame_000080.jpg|frame_000090.jpg|frame_000100.jpg,80|90|100,2.6667|3.0|3.3333,data/frame_splits/train/no_fall/adl_11_cam0/frame_000080.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000090.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000100.jpg,2
adl_11_cam0_w0005,adl_11_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-11/cam0/adl-11-cam0.mp4,0.0,10.0,3.3333,4.0,5,10,3,data/frame_splits/train/no_fall/adl_11_cam0,data/pose_splits/train/no_fall/adl_11_cam0.json,frame_000100.jpg|frame_000110.jpg|frame_000120.jpg,100|110|120,3.3333|3.6667|4.0,data/frame_splits/train/no_fall/adl_11_cam0/frame_000100.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000110.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000120.jpg,1
adl_11_cam0_w0006,adl_11_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-11/cam0/adl-11-cam0.mp4,0.0,10.0,4.0,4.6667,6,12,3,data/frame_splits/train/no_fall/adl_11_cam0,data/pose_splits/train/no_fall/adl_11_cam0.json,frame_000120.jpg|frame_000130.jpg|frame_000140.jpg,120|130|140,4.0|4.3333|4.6667,data/frame_splits/train/no_fall/adl_11_cam0/frame_000120.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000130.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000140.jpg,3
adl_11_cam0_w0007,adl_11_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-11/cam0/adl-11-cam0.mp4,0.0,10.0,4.6667,5.3333,7,14,3,data/frame_splits/train/no_fall/adl_11_cam0,data/pose_splits/train/no_fall/adl_11_cam0.json,frame_000140.jpg|frame_000150.jpg|frame_000160.jpg,140|150|160,4.6667|5.0|5.3333,data/frame_splits/train/no_fall/adl_11_cam0/frame_000140.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000150.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000160.jpg,3
adl_11_cam0_w0008,adl_11_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-11/cam0/adl-11-cam0.mp4,0.0,10.0,5.3333,6.0,8,16,3,data/frame_splits/train/no_fall/adl_11_cam0,data/pose_splits/train/no_fall/adl_11_cam0.json,frame_000160.jpg|frame_000170.jpg|frame_000180.jpg,160|170|180,5.3333|5.6667|6.0,data/frame_splits/train/no_fall/adl_11_cam0/frame_000160.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000170.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000180.jpg,3
adl_11_cam0_w0009,adl_11_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-11/cam0/adl-11-cam0.mp4,0.0,10.0,6.0,6.6667,9,18,3,data/frame_splits/train/no_fall/adl_11_cam0,data/pose_splits/train/no_fall/adl_11_cam0.json,frame_000180.jpg|frame_000190.jpg|frame_000200.jpg,180|190|200,6.0|6.3333|6.6667,data/frame_splits/train/no_fall/adl_11_cam0/frame_000180.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000190.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000200.jpg,3
adl_11_cam0_w0010,adl_11_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-11/cam0/adl-11-cam0.mp4,0.0,10.0,6.6667,7.3333,10,20,3,data/frame_splits/train/no_fall/adl_11_cam0,data/pose_splits/train/no_fall/adl_11_cam0.json,frame_000200.jpg|frame_000210.jpg|frame_000220.jpg,200|210|220,6.6667|7.0|7.3333,data/frame_splits/train/no_fall/adl_11_cam0/frame_000200.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000210.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000220.jpg,3
adl_11_cam0_w0011,adl_11_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-11/cam0/adl-11-cam0.mp4,0.0,10.0,7.3333,8.0,11,22,3,data/frame_splits/train/no_fall/adl_11_cam0,data/pose_splits/train/no_fall/adl_11_cam0.json,frame_000220.jpg|frame_000230.jpg|frame_000240.jpg,220|230|240,7.3333|7.6667|8.0,data/frame_splits/train/no_fall/adl_11_cam0/frame_000220.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000230.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000240.jpg,3
adl_11_cam0_w0012,adl_11_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-11/cam0/adl-11-cam0.mp4,0.0,10.0,8.0,8.6667,12,24,3,data/frame_splits/train/no_fall/adl_11_cam0,data/pose_splits/train/no_fall/adl_11_cam0.json,frame_000240.jpg|frame_000250.jpg|frame_000260.jpg,240|250|260,8.0|8.3333|8.6667,data/frame_splits/train/no_fall/adl_11_cam0/frame_000240.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000250.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000260.jpg,1
adl_11_cam0_w0013,adl_11_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-11/cam0/adl-11-cam0.mp4,0.0,10.0,8.6667,9.3333,13,26,3,data/frame_splits/train/no_fall/adl_11_cam0,data/pose_splits/train/no_fall/adl_11_cam0.json,frame_000260.jpg|frame_000270.jpg|frame_000280.jpg,260|270|280,8.6667|9.0|9.3333,data/frame_splits/train/no_fall/adl_11_cam0/frame_000260.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000270.jpg|data/frame_splits/train/no_fall/adl_11_cam0/frame_000280.jpg,1
adl_13_cam0_w0000,adl_13_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-13/cam0/adl-13-cam0.mp4,0.0,8.8333,0.0,0.6667,0,0,3,data/frame_splits/train/no_fall/adl_13_cam0,data/pose_splits/train/no_fall/adl_13_cam0.json,frame_000000.jpg|frame_000010.jpg|frame_000020.jpg,0|10|20,0.0|0.3333|0.6667,data/frame_splits/train/no_fall/adl_13_cam0/frame_000000.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000010.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000020.jpg,0
adl_13_cam0_w0001,adl_13_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-13/cam0/adl-13-cam0.mp4,0.0,8.8333,0.6667,1.3333,1,2,3,data/frame_splits/train/no_fall/adl_13_cam0,data/pose_splits/train/no_fall/adl_13_cam0.json,frame_000020.jpg|frame_000030.jpg|frame_000040.jpg,20|30|40,0.6667|1.0|1.3333,data/frame_splits/train/no_fall/adl_13_cam0/frame_000020.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000030.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000040.jpg,0
adl_13_cam0_w0002,adl_13_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-13/cam0/adl-13-cam0.mp4,0.0,8.8333,1.3333,2.0,2,4,3,data/frame_splits/train/no_fall/adl_13_cam0,data/pose_splits/train/no_fall/adl_13_cam0.json,frame_000040.jpg|frame_000050.jpg|frame_000060.jpg,40|50|60,1.3333|1.6667|2.0,data/frame_splits/train/no_fall/adl_13_cam0/frame_000040.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000050.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000060.jpg,0
adl_13_cam0_w0003,adl_13_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-13/cam0/adl-13-cam0.mp4,0.0,8.8333,2.0,2.6667,3,6,3,data/frame_splits/train/no_fall/adl_13_cam0,data/pose_splits/train/no_fall/adl_13_cam0.json,frame_000060.jpg|frame_000070.jpg|frame_000080.jpg,60|70|80,2.0|2.3333|2.6667,data/frame_splits/train/no_fall/adl_13_cam0/frame_000060.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000070.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000080.jpg,0
adl_13_cam0_w0004,adl_13_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-13/cam0/adl-13-cam0.mp4,0.0,8.8333,2.6667,3.3333,4,8,3,data/frame_splits/train/no_fall/adl_13_cam0,data/pose_splits/train/no_fall/adl_13_cam0.json,frame_000080.jpg|frame_000090.jpg|frame_000100.jpg,80|90|100,2.6667|3.0|3.3333,data/frame_splits/train/no_fall/adl_13_cam0/frame_000080.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000090.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000100.jpg,1
adl_13_cam0_w0005,adl_13_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-13/cam0/adl-13-cam0.mp4,0.0,8.8333,3.3333,4.0,5,10,3,data/frame_splits/train/no_fall/adl_13_cam0,data/pose_splits/train/no_fall/adl_13_cam0.json,frame_000100.jpg|frame_000110.jpg|frame_000120.jpg,100|110|120,3.3333|3.6667|4.0,data/frame_splits/train/no_fall/adl_13_cam0/frame_000100.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000110.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000120.jpg,0
adl_13_cam0_w0006,adl_13_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-13/cam0/adl-13-cam0.mp4,0.0,8.8333,4.0,4.6667,6,12,3,data/frame_splits/train/no_fall/adl_13_cam0,data/pose_splits/train/no_fall/adl_13_cam0.json,frame_000120.jpg|frame_000130.jpg|frame_000140.jpg,120|130|140,4.0|4.3333|4.6667,data/frame_splits/train/no_fall/adl_13_cam0/frame_000120.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000130.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000140.jpg,2
adl_13_cam0_w0007,adl_13_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-13/cam0/adl-13-cam0.mp4,0.0,8.8333,4.6667,5.3333,7,14,3,data/frame_splits/train/no_fall/adl_13_cam0,data/pose_splits/train/no_fall/adl_13_cam0.json,frame_000140.jpg|frame_000150.jpg|frame_000160.jpg,140|150|160,4.6667|5.0|5.3333,data/frame_splits/train/no_fall/adl_13_cam0/frame_000140.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000150.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000160.jpg,3
adl_13_cam0_w0008,adl_13_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-13/cam0/adl-13-cam0.mp4,0.0,8.8333,5.3333,6.0,8,16,3,data/frame_splits/train/no_fall/adl_13_cam0,data/pose_splits/train/no_fall/adl_13_cam0.json,frame_000160.jpg|frame_000170.jpg|frame_000180.jpg,160|170|180,5.3333|5.6667|6.0,data/frame_splits/train/no_fall/adl_13_cam0/frame_000160.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000170.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000180.jpg,3
adl_13_cam0_w0009,adl_13_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-13/cam0/adl-13-cam0.mp4,0.0,8.8333,6.0,6.6667,9,18,3,data/frame_splits/train/no_fall/adl_13_cam0,data/pose_splits/train/no_fall/adl_13_cam0.json,frame_000180.jpg|frame_000190.jpg|frame_000200.jpg,180|190|200,6.0|6.3333|6.6667,data/frame_splits/train/no_fall/adl_13_cam0/frame_000180.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000190.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000200.jpg,1
adl_13_cam0_w0010,adl_13_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-13/cam0/adl-13-cam0.mp4,0.0,8.8333,6.6667,7.3333,10,20,3,data/frame_splits/train/no_fall/adl_13_cam0,data/pose_splits/train/no_fall/adl_13_cam0.json,frame_000200.jpg|frame_000210.jpg|frame_000220.jpg,200|210|220,6.6667|7.0|7.3333,data/frame_splits/train/no_fall/adl_13_cam0/frame_000200.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000210.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000220.jpg,0
adl_13_cam0_w0011,adl_13_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-13/cam0/adl-13-cam0.mp4,0.0,8.8333,7.3333,8.0,11,22,3,data/frame_splits/train/no_fall/adl_13_cam0,data/pose_splits/train/no_fall/adl_13_cam0.json,frame_000220.jpg|frame_000230.jpg|frame_000240.jpg,220|230|240,7.3333|7.6667|8.0,data/frame_splits/train/no_fall/adl_13_cam0/frame_000220.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000230.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000240.jpg,2
adl_13_cam0_w0012,adl_13_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-13/cam0/adl-13-cam0.mp4,0.0,8.8333,8.0,8.6667,12,24,3,data/frame_splits/train/no_fall/adl_13_cam0,data/pose_splits/train/no_fall/adl_13_cam0.json,frame_000240.jpg|frame_000250.jpg|frame_000260.jpg,240|250|260,8.0|8.3333|8.6667,data/frame_splits/train/no_fall/adl_13_cam0/frame_000240.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000250.jpg|data/frame_splits/train/no_fall/adl_13_cam0/frame_000260.jpg,3
adl_14_cam0_w0000,adl_14_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-14/cam0/adl-14-cam0.mp4,0.0,7.8333,0.0,0.6667,0,0,3,data/frame_splits/train/no_fall/adl_14_cam0,data/pose_splits/train/no_fall/adl_14_cam0.json,frame_000000.jpg|frame_000010.jpg|frame_000020.jpg,0|10|20,0.0|0.3333|0.6667,data/frame_splits/train/no_fall/adl_14_cam0/frame_000000.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000010.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000020.jpg,0
adl_14_cam0_w0001,adl_14_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-14/cam0/adl-14-cam0.mp4,0.0,7.8333,0.6667,1.3333,1,2,3,data/frame_splits/train/no_fall/adl_14_cam0,data/pose_splits/train/no_fall/adl_14_cam0.json,frame_000020.jpg|frame_000030.jpg|frame_000040.jpg,20|30|40,0.6667|1.0|1.3333,data/frame_splits/train/no_fall/adl_14_cam0/frame_000020.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000030.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000040.jpg,0
adl_14_cam0_w0002,adl_14_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-14/cam0/adl-14-cam0.mp4,0.0,7.8333,1.3333,2.0,2,4,3,data/frame_splits/train/no_fall/adl_14_cam0,data/pose_splits/train/no_fall/adl_14_cam0.json,frame_000040.jpg|frame_000050.jpg|frame_000060.jpg,40|50|60,1.3333|1.6667|2.0,data/frame_splits/train/no_fall/adl_14_cam0/frame_000040.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000050.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000060.jpg,0
adl_14_cam0_w0003,adl_14_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-14/cam0/adl-14-cam0.mp4,0.0,7.8333,2.0,2.6667,3,6,3,data/frame_splits/train/no_fall/adl_14_cam0,data/pose_splits/train/no_fall/adl_14_cam0.json,frame_000060.jpg|frame_000070.jpg|frame_000080.jpg,60|70|80,2.0|2.3333|2.6667,data/frame_splits/train/no_fall/adl_14_cam0/frame_000060.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000070.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000080.jpg,0
adl_14_cam0_w0004,adl_14_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-14/cam0/adl-14-cam0.mp4,0.0,7.8333,2.6667,3.3333,4,8,3,data/frame_splits/train/no_fall/adl_14_cam0,data/pose_splits/train/no_fall/adl_14_cam0.json,frame_000080.jpg|frame_000090.jpg|frame_000100.jpg,80|90|100,2.6667|3.0|3.3333,data/frame_splits/train/no_fall/adl_14_cam0/frame_000080.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000090.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000100.jpg,0
adl_14_cam0_w0005,adl_14_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-14/cam0/adl-14-cam0.mp4,0.0,7.8333,3.3333,4.0,5,10,3,data/frame_splits/train/no_fall/adl_14_cam0,data/pose_splits/train/no_fall/adl_14_cam0.json,frame_000100.jpg|frame_000110.jpg|frame_000120.jpg,100|110|120,3.3333|3.6667|4.0,data/frame_splits/train/no_fall/adl_14_cam0/frame_000100.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000110.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000120.jpg,1
adl_14_cam0_w0006,adl_14_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-14/cam0/adl-14-cam0.mp4,0.0,7.8333,4.0,4.6667,6,12,3,data/frame_splits/train/no_fall/adl_14_cam0,data/pose_splits/train/no_fall/adl_14_cam0.json,frame_000120.jpg|frame_000130.jpg|frame_000140.jpg,120|130|140,4.0|4.3333|4.6667,data/frame_splits/train/no_fall/adl_14_cam0/frame_000120.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000130.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000140.jpg,3
adl_14_cam0_w0007,adl_14_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-14/cam0/adl-14-cam0.mp4,0.0,7.8333,4.6667,5.3333,7,14,3,data/frame_splits/train/no_fall/adl_14_cam0,data/pose_splits/train/no_fall/adl_14_cam0.json,frame_000140.jpg|frame_000150.jpg|frame_000160.jpg,140|150|160,4.6667|5.0|5.3333,data/frame_splits/train/no_fall/adl_14_cam0/frame_000140.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000150.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000160.jpg,3
adl_14_cam0_w0008,adl_14_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-14/cam0/adl-14-cam0.mp4,0.0,7.8333,5.3333,6.0,8,16,3,data/frame_splits/train/no_fall/adl_14_cam0,data/pose_splits/train/no_fall/adl_14_cam0.json,frame_000160.jpg|frame_000170.jpg|frame_000180.jpg,160|170|180,5.3333|5.6667|6.0,data/frame_splits/train/no_fall/adl_14_cam0/frame_000160.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000170.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000180.jpg,2
adl_14_cam0_w0009,adl_14_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-14/cam0/adl-14-cam0.mp4,0.0,7.8333,6.0,6.6667,9,18,3,data/frame_splits/train/no_fall/adl_14_cam0,data/pose_splits/train/no_fall/adl_14_cam0.json,frame_000180.jpg|frame_000190.jpg|frame_000200.jpg,180|190|200,6.0|6.3333|6.6667,data/frame_splits/train/no_fall/adl_14_cam0/frame_000180.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000190.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000200.jpg,3
adl_14_cam0_w0010,adl_14_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-14/cam0/adl-14-cam0.mp4,0.0,7.8333,6.6667,7.3333,10,20,3,data/frame_splits/train/no_fall/adl_14_cam0,data/pose_splits/train/no_fall/adl_14_cam0.json,frame_000200.jpg|frame_000210.jpg|frame_000220.jpg,200|210|220,6.6667|7.0|7.3333,data/frame_splits/train/no_fall/adl_14_cam0/frame_000200.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000210.jpg|data/frame_splits/train/no_fall/adl_14_cam0/frame_000220.jpg,3
adl_16_cam0_w0000,adl_16_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-16/cam0/adl-16-cam0.mp4,0.0,8.0,0.0,0.6667,0,0,3,data/frame_splits/train/no_fall/adl_16_cam0,data/pose_splits/train/no_fall/adl_16_cam0.json,frame_000000.jpg|frame_000010.jpg|frame_000020.jpg,0|10|20,0.0|0.3333|0.6667,data/frame_splits/train/no_fall/adl_16_cam0/frame_000000.jpg|data/frame_splits/train/no_fall/adl_16_cam0/frame_000010.jpg|data/frame_splits/train/no_fall/adl_16_cam0/frame_000020.jpg,0
adl_16_cam0_w0001,adl_16_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-16/cam0/adl-16-cam0.mp4,0.0,8.0,0.6667,1.3333,1,2,3,data/frame_splits/train/no_fall/adl_16_cam0,data/pose_splits/train/no_fall/adl_16_cam0.json,frame_000020.jpg|frame_000030.jpg|frame_000040.jpg,20|30|40,0.6667|1.0|1.3333,data/frame_splits/train/no_fall/adl_16_cam0/frame_000020.jpg|data/frame_splits/train/no_fall/adl_16_cam0/frame_000030.jpg|data/frame_splits/train/no_fall/adl_16_cam0/frame_000040.jpg,0
adl_16_cam0_w0002,adl_16_cam0,train,no_fall,0,data/urfd_videos/No fall/adl-16/cam0/adl-16-cam0.mp4,0.0,8.0,1.3333,2.0,2,4,3,data/frame_splits/train/no_fall/adl_16_cam0,data/pose_splits/train/no_fall/adl_16_cam0.json,frame_000040.jpg|frame_000050.jpg|frame_000060.jpg,40|50|60,1.3333|1.6667|2.0,data/frame_splits/train/no_fall/adl_16_cam0/frame_000040.jpg|data/frame_splits/train/no_fall/adl_16_cam0/frame_000050.jpg|data/frame_splits/train/no_fall/adl_16_cam0/frame_000060.jpg,0
